Channel,Title,Duration,Upload Date,Upload Time,Likes,Comments,Views,Tags,Category ID,URL
@BeastReacts,Most Insane Water Parks!,8.13,"August 26, 2021",22:02,514352,21597,25846610,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=eKEs1KjvBPM
@BeastReacts,Most Expensive Luxury Items!,10.7,"August 23, 2021",20:39,840146,17241,53747607,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=PJC-oRDwwY8
@BeastReacts,Extreme Rooftop Parkour Escape!,8.02,"August 12, 2021",20:01,667195,37368,34489530,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=FsnvgkZsCwY
@BeastReacts,100 Days Of Building!,8.1,"August 05, 2021",20:08,835478,25528,31070906,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=vHfPJ1-ERIQ
@BeastReacts,Extreme Try Not To Laugh Challenge!,8.17,"July 29, 2021",22:00,1226781,20399,59652977,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=9jzUrudNUWo
@BeastReacts,Car Vs 1000 Nails!,8.08,"July 19, 2021",20:12,557821,15993,29083391,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=HjhYo55QKfQ
@BeastReacts,Longest Car Jump!,8.15,"July 13, 2021",20:10,505491,12889,20349580,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=qOSs7aMzrNM
@BeastReacts,World’s Most Expensive Car!,9.13,"July 09, 2021",21:06,1206777,26324,60514670,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=hDYFFYUzxQQ
@BeastReacts,World’s Fastest Big Mac Ever Eaten,8.2,"July 06, 2021",20:34,1104602,24934,64311315,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=vd57lL4a8Iw
@BeastReacts,Most Dangerous Tourist Destinations!,9.63,"July 02, 2021",20:24,983660,19047,61144780,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=0OnHP2tlTU0
@BeastReacts,Inside an Ice Cream Factory!,8.05,"June 28, 2021",20:14,1187570,24263,53681904,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=yzbeiFEUPNQ
@BeastReacts,TikTok Try Not To Laugh Challenge!,8.05,"June 23, 2021",20:08,986580,17534,50133661,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=J8Oi3hMS5Zw
@BeastReacts,Insane BMX Downhill!,8.08,"June 13, 2021",20:01,970675,16858,65604407,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=L1ug9p8uECU
@BeastReacts,World’s Most Expensive Food!,8.1,"June 05, 2021",18:04,1331311,67940,62369052,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=ooqdg9Wr-mo
@BeastReacts,1000 Degree Ball vs Ice!,8.05,"May 28, 2021",22:38,713159,15192,50368543,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=r0HOCD3ilpY
@BeastReacts,Unbelievable Mountain Coaster!,8.07,"May 25, 2021",20:22,457024,10897,19591619,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=B40wUL-fN4M
@BeastReacts,Most Expensive Houses!,8.03,"May 21, 2021",20:03,1192392,35120,55431290,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=W57EKdp3nf8
@BeastReacts,Real Flying Suit!,8.03,"May 17, 2021",20:30,408759,12784,16602503,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=T8J_liUBONQ
@BeastReacts,World’s Longest Skate Jump!,8.13,"May 15, 2021",20:04,480843,12493,17790475,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=ycI3n8M19Jk
@BeastReacts,World's Fastest Workers!,9.0,"May 11, 2021",20:05,1027568,20451,58611204,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=Rw7qsAoJs3g
@BeastReacts,World’s Most Insane Roller Coaster!,9.0,"May 07, 2021",20:01,613483,29262,23961661,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=pnnbsciy1yI
@BeastReacts,Forging A Katana From Rusted Chain!,8.03,"May 03, 2021",19:50,680492,18468,44293722,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=T_7X9Inu11I
@BeastReacts,World’s Largest Lighter!,8.22,"April 30, 2021",19:21,639024,15001,36512882,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=pmUgsc48WXA
@BeastReacts,Hydraulic Press vs 1000 Sheets Of Paper,8.3,"April 28, 2021",21:34,825520,17631,42610262,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=ZRjgy6RAupY
@BeastReacts,World’s Largest Elephant Toothpaste!,10.12,"April 23, 2021",20:16,790178,28885,32388997,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=srvctbwq_cw
@BeastReacts,Insane Parkour Escape!,6.15,"April 19, 2021",20:07,642293,14632,39794176,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=d2k_vhqhe9g
@BeastReacts,Cycling On Ice!,8.03,"April 16, 2021",21:05,567290,11857,17477134,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=YQB6-F2TnAc
@BeastReacts,"Jumping from 128,000 Feet!",6.2,"April 11, 2021",18:01,402441,10749,16390204,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=m9soynkOA0A
@BeastReacts,World's Tallest Tower!,6.87,"April 06, 2021",20:31,264409,12115,5328615,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=ykC7HZ1-FrQ
@BeastReacts,Insane Water Slides!,8.02,"April 02, 2021",20:04,731462,20140,35116714,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=0XeYtTS4zJ8
@BeastReacts,The Best 900 IQ Outplay Ever!,10.53,"March 29, 2021",19:15,414292,7850,15136078,None,Gaming,https://www.youtube.com/watch?v=a9DXfJC41-Q
@BeastReacts,Bowling Ball vs 600 Feet Drop!,6.97,"March 24, 2021",20:07,501648,13732,20786926,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=owP3zujYLWU
@BeastReacts,Water Balloons in Slow Motion!,8.05,"March 21, 2021",20:00,722905,20230,42268673,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=NhtPxMMOi4k
@BeastReacts,Hydro Dipping a PS4 Controller!,15.15,"April 12, 2020",20:24,123877,6751,6349637,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=c8OKK-UinZg
@BeastReacts,Lava vs Iphone XS!,11.95,"April 05, 2020",20:17,44959,1542,2091396,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=KfhSDcy-9RA
@BeastReacts,Hydraulic Press vs Bowling Ball!,11.55,"March 28, 2020",19:07,44859,1256,2342755,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=usJb2-oAV1M
@BeastReacts,1000 Degree Ball vs Toothpaste!,14.12,"March 23, 2020",20:20,127278,2833,6657504,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=ks8XDpvqfGM
@BeastReacts,Liquid Nitrogen vs Samsung!,10.92,"February 29, 2020",18:06,32382,1016,1397488,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=u3t0GahceIY
@BeastReacts,Hydraulic Press vs Steel Weight!,11.47,"February 27, 2020",22:46,140915,4607,7579709,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=RxxU3fY8bl8
@BeastReacts,Thor’s Hammer vs Helmet!,10.27,"February 22, 2020",19:00,207875,7738,10675409,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=LcygznDEc0s
@BeastReacts,iPhone 11 Vs FIREWORKS!,14.08,"February 06, 2020",21:00,16543,680,1123619,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=NLhHpKv9z38
@BeastReacts,Dry Ice Swimming Pool!,14.07,"January 29, 2020",20:00,95180,1454,4968602,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=4ljqaRtXeQM
@BeastReacts,Magma Vs Liquid Nitrogen!,14.05,"January 23, 2020",21:00,13698,505,868705,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=zAGnb5N0jBU
@BeastReacts,Sledge Hammer vs Shredder!,14.33,"January 16, 2020",21:00,117485,2314,5950389,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=qjhK4o_-dFc
@BeastReacts,"1,000 Degree Ball VS Frozen Water",13.77,"January 09, 2020",21:00,15494,863,927286,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=RDEeAor-N4o
@BeastReacts,Wolverine Claws vs Watermelon!,14.53,"January 02, 2020",21:00,104578,2337,6990336,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=G-W9rSXdX1Y
@BeastReacts,Best of BeastHacks! - Matchstick Edition,15.77,"December 28, 2019",19:00,25549,708,3511817,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=SMw8PK2Wn2I
@BeastReacts,Best of BeastHacks! - iPhone Edition,13.12,"December 24, 2019",19:00,35865,1521,3225014,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=VyZ6VPiKIWY
@BeastReacts,Ultimate Chainsaw vs Pepsi!,13.95,"December 19, 2019",18:20,16791,776,965023,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=DL45GyjCIfM
@BeastReacts,"Watermelon Vs 1,000 Degree Hydraulic Press!",13.6,"December 12, 2019",21:00,102940,2310,6447064,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=jE4b3gQwDR0
@BeastReacts,"1,000 Degree Knife vs Coca Cola",14.43,"December 07, 2019",19:00,37174,1666,2087884,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=NS9coJnPsaA
@BeastReacts,SAMSUNG GALAXY S10 vs INDUSTRIAL SHREDDER,14.48,"December 03, 2019",21:00,36961,877,2214578,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=LLT2nC2lVfM
@BeastReacts,Ultimate Coca Cola vs Mentos Experiment!,12.55,"November 30, 2019",19:00,81656,2284,4496258,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=XZkE5hdYZYA
@BeastReacts,Industrial Shredder VS Watermelon!,14.35,"November 26, 2019",21:00,26377,767,2516703,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=LyjItXepTvk
@BeastReacts,"2,805 DEGREE LAVA VS Watermelon!",13.63,"November 22, 2019",21:00,35516,1095,2167794,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=Juiwz8LosT4
@BeastReacts,"1,000 Degree Ball VS iPhone 11",13.78,"November 18, 2019",21:00,101568,1912,3306112,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=hI8Ep9Eze0I
@BeastReacts,Ultimate Hydraulic Squishy Ball,13.7,"November 12, 2019",21:00,93209,2366,6563751,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=baEwkL2zqpI
@BeastReacts,Incredible Fire Proof Lock!,14.0,"November 07, 2019",21:00,27533,601,1507894,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=5uhgbFn75as
@BeastReacts,LAVA vs MACBOOK PRO!,14.53,"November 04, 2019",21:00,206571,5640,11520026,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=uaHWNftRRCo
@BeastReacts,Crazy Super Hero Matchstick Creations,14.33,"November 01, 2019",20:00,119803,1817,8154495,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=qkDkc2VQKZY
@BeastReacts,1000 Degree Cleaver vs BOOM POWDER!,10.53,"October 16, 2019",20:00,247110,5109,15746440,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=ebTtEGY-Zq8
@BeastReacts,Incredible Watermelon Experiments,10.5,"October 09, 2019",19:00,30396,739,1736748,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=P1JmVdqWh44
@BeastReacts,"1,000 Degree Ball vs Sponge!",10.08,"October 08, 2019",19:00,263098,4962,21006527,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=-aGyKfXFaSA
@BeastReacts,Dropping an iPhone 11 Pro Down a Hole,11.23,"October 02, 2019",19:00,98673,1660,4949748,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=KfS8hfUAP8A
@BeastReacts,LIQUID NITROGEN VS LOCK!,11.4,"September 30, 2019",19:00,63741,1619,2918821,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=mHKMZFL5bH4
@BeastReacts,Super Creative Matchstick Sculptures,11.03,"September 29, 2019",19:00,49917,1309,1953347,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun, matches",Entertainment,https://www.youtube.com/watch?v=-oS-zqDAJM4
@BeastReacts,INSANE IPHONE 11 PRO DROP TEST,10.27,"September 27, 2019",19:00,41766,768,1743527,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun, iphone, crushing",Entertainment,https://www.youtube.com/watch?v=b8HrNRYMZBI
@BeastReacts,GIGANTIC DIY FIREWORK,13.67,"September 23, 2019",19:00,34210,798,1937190,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun",Entertainment,https://www.youtube.com/watch?v=Zfyk3rHRIwY
@BeastReacts,GIANT MATCH ROCKET!,14.52,"September 19, 2019",19:00,89635,2316,6215483,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, funny, challenge, secret, diy slime, laugh, new, skills, tricks, tips, fun, rocket, 2019, beasthacks, matches",Entertainment,https://www.youtube.com/watch?v=QJUkwZiPWc4
@BeastReacts,WORLD'S LARGEST FIRECRACKER!,14.57,"September 17, 2019",19:00,20845,569,1211588,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun, 2019, beasthacks",Entertainment,https://www.youtube.com/watch?v=JMIsODTA720
@BeastReacts,MENTOS VS COCA COLA UNDERWATER,14.08,"September 15, 2019",19:00,34184,1424,2680741,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun, mentos, beasthacks, 2019, coca cola",Entertainment,https://www.youtube.com/watch?v=886f8AAm8A4
@BeastReacts,BEST HOMEMADE  EXPERIMENTS,14.63,"September 13, 2019",19:00,41889,1720,3631840,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun, matches, 2019, beasthacks",Entertainment,https://www.youtube.com/watch?v=YVNbgsnfTwM
@BeastReacts,INCREDIBLE MATCHSTICK CRAFTS,15.85,"September 11, 2019",20:00,72753,1136,5725689,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, 2018, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun, matches, beasthacks, 2019",Entertainment,https://www.youtube.com/watch?v=RlQnBSXel7g
@BeastReacts,INSANELY SATISFYING JELLO PEPSI,14.8,"September 09, 2019",20:00,142413,4795,8622671,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun, pepsi, 2019, beasthacks",Entertainment,https://www.youtube.com/watch?v=7RhrmeT2wE4
@BeastReacts,ULTIMATE MATCHSTICK INVENTIONS,14.08,"September 07, 2019",19:00,55644,2225,4036158,"life hacks, crafts, slime, do it yourself, diy, lifehacks, dily projects, useful things, how to, experiment, experiments, diy activities, handcraft, prank, funny, challenge, pranks, secret, diy slime, laugh, new, skills, tricks, tips, fun, 2019, beasthacks, matches",Entertainment,https://www.youtube.com/watch?v=9QCeyfUAOI4
